"reg1","vote16","meeting","moneyorg","protest","online","persuade","button","moneycand","argument","particip_none","particip_count","vote20jb","apppres7","frnpres7","immpres7","econpres7","econnow","finworry","confecon","hlthcare1","hlthcare2","experts","science","exphelp","excessive","socmed_1","socmed_2","socmed_3","socmed_4","socmed_5","socmed_6","socmed_7","socmed_8","socmed_9","twitter1","racegr","sex","educ","income","birthyr","covidpres7","healthcarepres7","covid1","covid2","mis_covid1","conf_covid1","mis_covid2","conf_covid2"
1,4,0,0,0,0,0,0,0,0,1,0,2,6,6,5,4,4,2,2,1,3,3,4,2,4,0,1,1,1,1,0,0,0,0,7,"Mixed",2,6,22,1992,88,7,4,3,2,3,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,6,7,6,4,5,4,2,5,3,4,5,3,0,0,0,0,0,0,0,0,1,66,"Black",2,5,2,1958,88,7,1,1,2,3,2,3
1,2,0,0,0,1,1,0,0,1,0,3,2,7,7,7,7,5,2,5,2,2,1,4,4,3,1,1,1,0,1,1,0,0,0,3,"White",1,3,11,1997,88,7,1,2,2,4,2,2
1,1,1,0,0,0,1,0,0,0,0,2,1,1,1,2,1,1,1,5,1,5,1,5,5,5,1,0,1,0,1,0,0,0,0,66,"White",1,6,11,1985,88,1,1,2,1,5,1,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,6,4,5,5,3,3,4,2,3,3,4,2,1,0,0,0,0,0,0,0,0,66,"White",1,3,6,1940,88,6,3,3,2,1,2,2
1,4,0,0,0,0,0,1,0,0,0,1,2,6,7,7,3,4,2,3,4,2,4,4,2,2,0,1,1,1,1,0,0,0,0,4,"Hispanic",2,3,11,1994,88,4,4,2,2,3,2,3
1,4,0,0,1,1,1,1,0,1,0,5,2,7,7,7,7,5,5,5,4,5,4,2,3,5,1,0,1,0,1,1,1,0,0,66,"Hispanic",2,3,6,1999,88,7,1,1,2,5,1,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,6,6,5,4,3,4,2,2,3,2,3,1,1,1,1,1,1,1,0,0,0,3,"Black",1,3,16,1988,88,7,2,1,2,4,2,5
1,2,0,1,0,0,0,0,0,0,0,1,2,7,7,7,7,4,3,4,4,1,1,3,3,2,1,1,1,0,0,0,0,0,0,5,"White",2,2,5,1939,88,7,3,1,2,3,2,2
1,2,0,1,0,1,1,0,1,1,0,5,2,7,6,5,7,5,3,4,1,5,2,5,3,4,1,0,0,0,1,0,1,0,0,66,"White",2,3,4,1977,88,7,1,3,1,2,2,4
3,4,0,0,0,0,0,0,0,0,1,0,1,7,1,1,1,5,5,1,6,2,4,5,4,2,1,1,1,0,0,0,0,0,0,2,"White",1,8,21,1989,88,7,1,1,2,1,2,1
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,4,5,2,3,3,3,4,3,0,0,0,0,0,0,0,0,1,66,"White",2,2,10,1948,88,7,3,1,2,4,2,5
1,2,0,0,0,1,1,0,0,1,0,3,2,7,7,7,7,5,5,5,5,4,3,5,5,3,1,0,0,0,0,0,0,0,0,66,"Asian",1,5,17,1987,88,7,1,1,2,5,2,5
1,4,0,0,0,0,0,0,0,0,1,0,4,6,5,4,3,4,2,4,4,1,4,4,4,2,0,0,0,1,1,0,0,0,0,66,"Asian",1,6,20,1989,88,5,4,2,2,3,2,4
1,2,0,1,0,1,0,0,0,0,0,2,2,7,7,7,7,5,5,5,1,5,1,5,5,5,1,0,0,0,1,0,0,0,0,66,"White",1,3,21,1961,88,7,1,1,2,4,2,5
1,2,1,0,1,0,1,0,0,1,0,4,2,7,7,7,7,5,3,4,2,4,5,4,4,2,0,0,0,0,0,0,0,0,1,66,"White",2,6,18,1949,88,7,2,2,1,2,2,4
1,2,1,1,0,1,0,0,0,0,0,3,2,7,7,6,7,4,4,3,3,3,2,2,3,3,1,1,1,0,0,1,0,0,0,1,"White",2,1,13,1962,88,5,3,3,2,3,2,3
1,3,0,0,0,0,0,0,0,0,1,0,2,2,5,2,4,5,4,4,1,4,2,2,2,2,1,0,0,0,0,0,0,0,0,66,"White",1,3,9,1962,88,3,5,2,1,4,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,7,1,3,1,1,2,1,1,1,0,0,0,0,0,0,2,"White",2,2,11,1987,88,1,5,5,1,4,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,6,4,6,4,1,3,2,2,4,4,3,2,1,0,0,0,0,0,0,0,0,66,"White",2,2,3,1949,88,7,5,1,2,3,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,1,5,5,1,5,5,5,5,2,1,0,0,0,1,0,0,0,0,66,"White",2,2,20,1948,88,7,1,1,2,5,2,5
1,2,0,0,0,0,0,1,0,1,0,2,2,5,5,3,3,4,2,3,6,2,4,3,2,3,1,1,1,1,1,0,0,0,0,7,"Black",1,5,11,1965,88,5,1,1,2,3,2,4
1,2,0,0,0,0,0,1,0,1,0,2,2,7,7,7,7,3,4,3,5,4,5,5,3,3,1,0,0,0,1,0,0,0,0,66,"Hispanic",2,5,8,1970,88,7,2,1,2,5,2,5
1,2,0,1,0,0,0,1,1,1,0,4,2,7,7,6,7,5,1,5,2,1,4,5,3,2,1,0,0,0,1,0,0,0,0,66,"White",1,4,18,1957,88,7,3,1,2,4,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,7,1,3,2,3,1,1,0,0,0,1,0,0,0,0,66,"White",2,2,14,1959,88,1,1,5,1,4,2,3
1,2,0,0,0,0,0,0,0,1,0,1,2,4,4,4,3,5,1,5,3,3,5,1,5,5,1,0,0,0,0,0,0,0,0,66,"Black",1,3,6,1973,88,3,1,1,1,5,1,5
2,4,0,0,0,0,0,0,0,0,1,0,2,6,6,5,3,5,5,4,4,3,4,3,3,3,1,1,0,1,1,0,0,0,0,3,"Asian",1,3,5,1999,88,6,1,1,1,2,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,3,2,2,4,2,4,3,1,5,2,4,2,1,1,1,0,0,0,0,0,0,4,"White",2,5,22,1973,88,2,2,1,2,2,2,3
2,2,0,0,0,0,0,0,1,0,0,1,3,2,2,2,2,2,3,3,3,3,4,4,3,4,1,0,1,0,0,1,0,0,0,66,"Black",2,2,2,1997,88,3,3,3,1,4,2,2
1,3,0,0,0,1,0,0,0,1,0,2,1,2,2,3,3,2,4,3,2,5,3,3,2,3,1,1,1,0,1,0,0,0,0,4,"Hispanic",2,3,21,1966,88,5,2,4,1,5,2,4
1,1,1,0,0,0,0,0,0,1,0,2,1,2,2,1,1,5,5,5,7,2,5,3,3,2,0,0,0,0,1,0,0,0,0,66,"White",1,5,17,1962,88,2,4,2,1,3,2,2
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,3,3,3,4,1,3,3,3,3,1,0,0,0,0,0,0,0,0,66,"White",1,2,3,1979,88,4,5,5,1,4,1,3
1,1,0,1,0,0,0,0,0,1,0,2,2,7,7,7,7,5,4,5,7,2,4,3,4,2,1,0,0,0,1,0,0,0,0,66,"White",2,5,20,1932,88,4,3,1,2,3,2,5
1,2,0,0,0,0,1,0,0,1,0,2,2,7,7,6,7,5,5,5,7,3,3,5,2,2,1,0,0,0,1,0,0,0,0,66,"White",1,7,19,1949,88,6,2,1,2,4,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,7,4,3,3,3,2,1,0,1,0,0,1,0,0,0,66,"White",2,4,7,1966,88,1,4,2,2,3,2,3
3,4,0,0,0,0,0,0,0,0,1,0,4,7,4,6,4,4,3,4,2,2,3,3,2,4,0,0,1,0,0,0,0,0,0,66,"Hispanic",2,3,6,2000,88,4,1,3,1,2,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,3,2,2,2,2,3,3,3,3,4,5,4,1,0,1,0,1,1,1,0,0,66,"Hispanic",1,5,22,1985,88,2,2,1,1,3,2,5
1,2,0,0,0,0,0,0,0,1,0,1,2,3,6,5,6,5,2,3,2,1,3,5,5,3,1,1,0,0,0,0,0,0,0,3,"Black",1,3,3,1967,88,6,3,2,2,5,2,5
1,4,0,0,0,0,0,0,0,0,1,0,2,3,6,4,4,4,3,4,4,4,3,3,3,4,0,0,0,0,0,0,0,0,1,66,"Black",1,4,15,1954,88,4,2,2,1,3,2,3
1,2,0,0,0,0,0,0,0,0,1,0,2,5,3,5,3,5,1,5,7,1,4,4,3,2,1,0,0,0,0,0,0,0,0,66,"White",1,3,21,1952,88,3,4,1,2,3,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,3,2,3,3,4,2,3,7,2,4,2,3,2,1,0,0,0,1,1,0,0,0,66,"White",2,5,15,1961,88,2,4,3,2,3,2,4
1,2,0,0,0,0,1,0,0,0,0,1,2,7,7,7,6,2,2,2,3,3,3,2,2,3,1,0,0,0,0,0,0,0,0,66,"White",1,5,4,1963,88,6,4,2,2,3,2,3
1,2,0,0,0,0,0,0,0,1,0,1,2,7,7,7,7,5,5,5,1,5,4,5,5,4,1,1,1,1,1,0,0,0,0,3,"White",1,5,9,1966,88,7,2,1,1,3,2,5
1,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,2,3,1,3,1,2,2,2,1,0,1,0,1,0,0,0,0,66,"White",1,8,21,1988,88,1,1,1,1,5,1,4
1,4,0,0,0,0,1,1,0,0,0,2,2,4,5,6,4,4,2,2,3,2,3,2,3,3,1,0,1,0,1,0,0,0,0,66,"Hispanic",2,2,5,1992,88,4,1,1,1,2,1,2
1,2,0,0,0,0,0,0,0,0,1,0,3,3,4,3,4,2,1,3,5,3,2,3,3,3,1,0,1,0,1,0,0,0,0,66,"Asian",2,6,23,1980,88,4,2,3,2,3,2,3
1,4,0,0,0,0,0,0,0,0,1,0,4,4,4,5,5,5,5,5,4,4,4,3,3,3,1,0,1,0,1,0,0,0,0,66,"Asian",2,3,14,2001,88,4,3,4,2,5,2,4
1,4,0,0,0,0,0,0,0,0,1,0,3,7,7,7,7,4,2,3,3,2,3,4,4,4,0,0,0,0,1,0,0,0,0,66,"White",1,2,12,1957,88,7,4,2,2,3,2,4
1,2,0,0,0,0,0,0,1,0,0,1,2,7,7,7,7,5,5,5,5,1,4,5,5,2,1,1,0,0,1,0,0,1,0,4,"White",1,6,13,1948,88,7,2,1,2,5,2,5
1,4,0,0,0,1,0,0,0,0,0,1,2,7,6,6,7,5,4,5,1,3,3,5,3,4,1,1,1,0,1,0,0,0,0,5,"Black",2,3,2,1980,88,7,4,1,1,4,1,4
1,2,0,0,0,0,0,0,0,0,0,0,2,5,3,3,5,5,4,5,5,2,4,4,4,2,1,1,1,0,1,0,0,0,0,1,"Black",2,3,6,1962,88,6,1,1,1,5,2,5
1,2,0,1,0,0,0,0,1,1,0,3,2,7,7,7,4,5,2,5,3,1,4,4,4,3,1,0,0,0,0,0,0,0,0,66,"White",2,5,8,1927,88,7,4,1,2,4,2,5
1,1,0,1,0,0,0,0,0,0,0,1,1,3,2,3,1,5,2,2,7,2,3,4,4,3,1,1,0,0,1,0,0,0,0,4,"Mixed",1,7,13,1957,88,2,4,2,2,4,2,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,3,1,3,4,1,5,5,5,3,1,0,0,0,1,0,0,0,0,66,"Asian",1,5,19,1977,88,7,4,3,2,1,2,5
1,1,0,0,0,1,0,1,0,1,0,3,1,2,2,1,2,5,2,3,7,2,3,4,4,3,1,1,0,1,1,0,0,0,0,4,"Mixed",2,5,13,1975,88,2,2,2,1,2,2,3
1,4,0,0,0,0,0,0,0,0,1,0,3,7,7,7,7,5,4,4,1,5,5,4,4,3,1,1,0,0,1,0,0,0,0,1,"White",1,3,3,1977,88,7,3,3,2,5,2,5
1,2,1,0,0,1,1,0,1,1,0,5,2,7,7,7,7,4,4,2,2,5,3,5,4,4,1,1,1,1,1,1,1,1,0,2,"Mixed",2,2,9,1967,88,7,4,1,1,5,2,4
1,1,1,0,0,1,1,1,1,0,0,5,1,1,2,1,1,1,2,2,1,4,1,5,5,5,1,0,1,1,1,0,1,0,0,66,"White",1,5,21,1987,88,2,1,1,1,5,2,4
1,2,0,0,0,0,0,0,0,1,0,1,2,7,7,7,5,5,3,5,1,4,4,5,5,3,1,1,1,1,1,0,0,0,0,1,"White",2,5,7,1953,88,7,2,1,2,4,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,3,7,5,4,4,1,2,4,1,3,3,3,3,1,0,1,0,1,1,0,0,0,66,"Black",1,2,12,1983,88,4,1,1,2,3,2,3
1,2,0,1,0,0,0,1,0,0,0,2,2,7,6,4,5,5,4,4,1,5,1,5,5,3,1,1,1,0,1,0,1,0,0,3,"Hispanic",1,5,22,1986,88,3,3,1,1,3,2,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,6,5,5,5,1,5,1,5,5,4,1,0,0,0,1,0,0,0,0,66,"Black",2,3,8,1959,88,7,4,1,1,3,2,4
3,3,0,0,0,0,0,0,0,0,1,0,3,4,3,4,4,2,3,3,4,4,5,4,3,9,1,0,0,0,1,0,0,0,0,66,"White",2,2,3,1982,88,4,4,9,2,4,2,1
1,1,1,0,0,1,0,0,0,0,0,2,1,2,2,1,2,1,2,2,2,4,2,2,2,4,1,1,1,1,1,0,0,0,0,2,"White",1,6,20,1993,88,2,2,2,2,2,1,9
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,5,6,5,1,4,5,1,3,2,2,3,0,0,0,0,0,0,0,0,1,66,"White",1,3,17,1946,88,7,3,1,2,2,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,3,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,3,"White",1,6,25,1980,88,3,3,3,1,3,2,3
1,1,0,0,0,0,0,0,0,1,0,1,1,2,3,2,2,5,3,4,1,3,4,3,3,3,0,0,0,0,1,0,0,0,0,66,"White",2,2,15,1972,88,4,4,1,2,5,2,5
1,1,1,1,0,1,0,0,0,1,0,4,1,2,1,4,1,1,2,3,5,2,5,5,3,4,1,1,1,1,1,1,1,0,0,2,"White",1,6,25,1990,88,4,2,1,1,3,1,3
1,1,0,0,0,0,0,0,0,0,1,0,1,3,2,3,1,2,1,2,5,1,3,2,2,2,1,0,0,0,0,0,0,0,0,66,"White",2,3,14,1960,88,4,4,3,2,4,2,3
2,2,0,0,0,1,0,0,0,1,0,2,2,7,7,7,7,5,5,5,3,5,4,5,5,5,1,1,1,1,1,1,0,0,0,1,"Black",2,5,6,1993,88,7,2,1,1,4,1,4
1,1,0,0,0,1,0,0,1,0,0,2,1,1,1,1,1,1,2,2,6,2,2,2,2,3,1,0,1,0,1,0,0,0,0,66,"White",1,3,7,1948,88,1,4,2,1,2,2,2
1,3,0,1,0,0,1,0,1,1,0,4,2,7,7,6,6,1,2,2,5,4,2,4,4,5,1,1,1,1,1,1,0,0,0,2,"Other",1,5,21,1978,88,6,2,1,2,3,1,5
1,2,1,1,0,1,1,1,1,0,0,6,2,7,7,7,7,5,2,4,5,2,5,4,4,3,0,0,0,0,0,0,0,0,1,66,"White",2,5,20,1958,88,7,4,1,2,4,2,5
1,3,0,0,0,1,0,1,1,0,0,3,3,7,4,6,5,5,4,3,1,3,4,5,4,3,1,1,1,1,1,0,0,0,0,2,"White",2,3,8,1987,88,7,1,1,2,2,2,2
3,4,0,0,0,0,0,0,0,1,0,1,4,6,5,5,5,5,2,3,2,2,2,4,4,3,1,1,1,0,1,0,0,0,0,6,"White",2,6,6,1967,88,5,4,2,2,3,2,3
1,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,2,3,2,1,3,5,1,3,1,1,1,1,0,1,0,0,1,0,1,"White",1,3,15,1972,88,3,1,1,1,5,1,5
1,4,0,0,0,0,0,0,0,0,1,0,4,6,6,5,4,4,3,3,4,2,3,2,3,2,1,0,0,0,1,0,0,0,0,66,"White",1,4,1,1978,88,4,3,2,2,2,2,3
1,3,0,0,0,1,0,0,0,1,0,2,1,2,2,2,2,5,2,4,1,2,2,2,2,3,1,1,1,0,1,1,1,0,0,4,"White",1,3,12,1958,88,3,3,1,1,3,2,5
1,1,0,0,0,0,1,1,0,0,0,2,1,1,1,1,1,1,3,3,7,2,4,3,2,1,1,0,0,0,0,0,0,0,0,66,"White",1,5,20,1957,88,1,3,3,1,5,1,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,1,1,7,1,3,1,1,2,0,0,0,0,0,0,0,0,1,66,"White",1,1,3,1959,88,2,5,4,9,9,9,9
1,2,0,1,0,0,1,0,1,0,0,3,2,2,2,4,3,3,3,3,3,4,4,3,3,3,0,0,1,0,0,1,0,0,0,66,"White",2,6,2,1986,88,4,3,3,2,3,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1,4,5,5,3,4,3,2,3,3,0,0,0,0,1,0,0,0,0,66,"White",1,5,10,1973,88,5,1,1,1,3,2,2
1,2,0,0,0,1,0,0,0,1,0,2,2,7,7,6,7,5,2,4,1,2,3,2,3,2,1,0,0,0,1,0,0,0,0,66,"White",1,5,24,1952,88,7,3,2,2,5,2,4
1,2,0,0,0,1,0,0,0,0,0,1,2,3,2,2,2,4,3,4,3,4,5,3,4,4,1,0,0,0,0,0,0,0,0,66,"White",1,3,15,1951,88,2,3,1,2,4,2,5
1,2,0,0,0,1,0,0,0,0,0,1,3,7,6,6,5,4,5,5,1,3,4,2,3,4,1,1,0,0,1,0,0,1,0,1,"Black",1,3,1,1959,88,7,4,1,1,4,1,4
1,4,0,0,0,0,0,0,0,1,0,1,2,5,5,4,3,4,3,4,2,2,3,3,2,2,1,1,1,1,1,0,0,0,0,5,"White",2,4,8,1961,88,3,3,2,2,4,2,5
1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,1,5,5,4,5,5,5,4,2,1,1,0,0,1,0,0,0,0,6,"White",2,4,2,1944,88,2,1,1,1,5,2,5
1,3,0,0,0,0,0,0,0,0,1,0,3,5,5,6,3,5,2,3,4,2,3,3,3,3,0,0,0,0,0,0,0,0,1,66,"White",1,5,16,1958,88,5,5,2,2,3,2,4
1,1,1,0,1,0,1,0,1,0,0,4,1,3,2,3,3,1,2,1,1,5,2,4,4,3,1,1,1,0,0,0,0,0,0,1,"White",1,8,21,1989,88,3,3,3,1,3,1,3
1,1,0,0,0,0,0,0,0,0,1,0,1,3,2,2,3,5,4,5,7,5,1,5,5,4,1,0,0,0,0,0,0,0,0,66,"White",1,2,10,1950,88,5,1,1,1,3,2,4
1,3,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,2,2,4,3,3,4,3,3,1,0,1,1,1,0,0,0,0,66,"White",1,4,21,1965,88,3,5,3,2,3,2,3
1,2,0,0,0,1,0,0,0,1,0,2,2,7,7,7,7,4,3,4,3,2,4,4,3,2,1,1,1,1,1,0,0,0,0,7,"White",1,4,12,1953,88,7,4,3,2,5,2,5
1,4,0,0,0,0,1,0,0,1,0,2,3,3,2,2,3,5,5,5,1,5,1,2,3,5,1,0,0,0,0,0,0,0,0,66,"Hispanic",2,4,1,1973,88,5,4,1,1,4,1,4
1,4,0,0,0,0,0,0,0,0,1,0,2,4,5,5,3,2,2,3,2,5,3,1,4,3,1,0,1,0,1,0,1,0,0,66,"Mixed",2,2,7,1977,88,3,2,1,2,3,2,3
3,4,0,0,0,0,0,0,0,0,1,0,3,6,6,6,6,3,3,3,4,3,3,3,3,3,0,0,1,0,1,1,1,0,0,66,"Black",2,2,4,2001,88,6,3,3,1,4,1,4
1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,3,2,4,2,5,7,3,3,2,2,2,1,1,1,1,1,1,0,0,0,3,"Hispanic",2,5,17,1996,88,2,4,1,2,3,2,3
3,4,0,0,0,0,0,0,0,0,1,0,4,7,6,7,7,3,1,2,1,1,3,2,2,1,1,1,1,1,1,1,0,0,0,1,"Black",2,4,21,1996,88,7,4,3,2,5,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,3,5,2,3,4,2,1,0,0,0,1,1,0,0,0,66,"White",2,2,1,1960,88,1,1,1,1,3,2,4
1,1,1,1,1,0,0,1,0,0,0,4,1,2,1,5,1,2,3,3,1,3,2,3,3,3,1,1,1,0,1,1,1,0,0,1,"Hispanic",2,7,22,1978,88,5,2,3,1,3,1,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,2,4,4,2,2,2,2,2,4,1,1,1,0,1,1,1,0,0,1,"White",1,6,24,1970,88,1,1,1,1,3,2,4
1,1,1,1,1,1,1,1,1,1,0,8,1,3,2,2,3,5,5,5,7,2,2,3,2,2,1,0,0,0,1,0,0,1,0,66,"Other",1,6,26,1955,88,3,4,1,1,2,2,5
3,4,0,0,0,0,0,0,0,0,1,0,4,4,5,4,4,4,3,3,4,2,3,2,2,5,1,0,1,0,1,1,0,0,0,66,"White",2,1,3,1982,88,4,3,2,1,5,2,2
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,2,2,7,1,3,2,2,2,1,0,1,0,0,0,0,0,0,66,"White",2,2,7,1954,88,1,4,2,2,2,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,7,1,3,3,3,2,0,0,0,0,0,0,0,0,1,66,"White",2,3,7,1949,88,1,1,3,1,4,2,4
1,2,0,0,0,1,0,0,0,1,0,2,2,6,6,2,4,5,3,5,3,1,4,5,3,3,1,1,1,0,1,1,0,0,0,5,"White",2,4,4,1963,88,5,1,1,1,3,2,5
1,1,1,1,0,1,0,0,0,0,0,3,1,1,1,1,1,1,2,2,7,2,1,4,3,2,1,1,1,0,1,0,0,1,0,3,"White",2,4,15,1969,88,2,4,1,1,4,1,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,4,5,2,4,3,4,4,4,4,3,1,0,1,0,1,0,0,0,0,66,"White",2,2,10,1974,88,7,3,2,2,5,2,4
3,4,0,0,0,0,0,0,0,0,1,0,4,6,5,4,3,3,2,2,4,3,4,3,3,2,1,0,1,0,0,1,0,0,0,66,"White",2,5,13,1987,88,4,1,4,2,2,2,5
1,4,0,0,0,0,0,0,0,0,1,0,2,6,6,6,7,5,5,5,1,4,3,4,4,3,1,0,1,0,1,1,0,0,0,66,"White",1,5,5,1960,88,7,1,1,2,3,2,2
1,2,0,1,0,1,0,0,0,1,0,3,2,7,7,7,7,5,5,5,1,5,5,5,5,4,0,0,0,0,1,0,0,0,0,66,"White",1,6,6,1953,88,7,2,2,2,4,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,6,5,3,4,3,1,4,2,3,2,1,0,0,0,0,0,0,0,0,66,"White",1,5,23,1955,88,7,2,2,2,4,2,4
1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,2,2,1,4,1,4,4,1,1,1,1,0,1,1,0,0,0,2,"White",1,6,21,1980,88,1,2,2,1,4,1,4
3,4,0,0,0,1,0,0,0,1,0,2,4,6,6,3,6,5,4,4,6,2,4,4,4,2,1,1,1,1,1,0,0,0,0,7,"Mixed",2,3,17,2002,88,6,2,2,2,4,1,4
3,4,0,0,0,0,0,0,0,0,1,0,4,3,4,3,2,5,3,3,3,5,4,2,4,2,1,1,1,1,1,0,0,0,0,7,"Black",1,2,5,1985,88,4,1,4,1,5,1,3
1,4,0,0,0,1,1,0,0,1,0,3,2,7,6,6,7,5,4,4,1,3,4,3,2,4,1,1,1,0,1,0,0,1,0,5,"White",1,4,7,1971,88,7,2,2,1,4,1,3
3,4,0,0,0,0,0,0,0,0,1,0,2,6,5,5,5,3,2,2,4,2,3,3,2,3,1,0,0,0,0,0,0,0,0,66,"White",1,2,2,1970,88,5,5,5,2,1,2,5
1,1,1,0,0,1,0,0,0,1,0,3,2,4,6,6,3,2,4,4,2,2,4,4,4,4,1,1,1,0,1,1,1,0,0,2,"Mixed",2,5,2,1978,88,2,1,1,1,3,2,4
1,1,0,0,0,1,0,0,0,0,0,1,1,2,3,1,2,5,1,4,7,1,2,4,2,2,1,0,1,0,0,0,0,0,0,66,"White",2,5,14,1958,88,2,3,2,2,2,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,1,2,2,7,2,3,2,2,2,1,1,0,0,0,0,0,0,0,3,"White",2,4,6,1936,88,2,3,2,1,2,2,3
3,4,0,0,1,1,0,0,0,1,0,3,2,5,4,5,4,2,2,3,6,5,1,3,2,2,1,1,1,1,1,1,1,0,0,7,"Hispanic",1,2,1,2000,88,3,3,1,2,2,2,1
1,2,0,0,1,0,0,1,1,1,0,4,2,7,7,7,7,5,2,3,1,2,4,5,4,4,0,1,1,1,1,0,0,0,0,1,"Hispanic",2,5,15,1992,88,6,4,1,2,5,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,3,4,7,2,3,2,3,2,1,0,1,0,1,1,0,0,0,66,"White",2,2,6,1954,88,1,4,2,2,1,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,1,2,2,1,2,3,3,3,3,1,0,0,0,1,0,0,1,0,66,"Asian",2,3,21,1963,88,3,1,1,2,3,2,4
1,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,1,1,2,2,2,1,1,4,2,3,1,1,1,0,1,0,0,0,0,3,"White",2,6,11,1971,88,2,2,1,2,2,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,2,3,2,2,5,4,3,7,1,1,2,3,3,1,0,0,0,0,0,0,0,0,66,"White",2,2,5,1948,88,2,5,3,2,4,2,5
2,2,0,0,1,0,1,0,0,0,0,2,1,2,2,2,2,2,2,3,3,3,1,2,2,2,0,1,0,0,0,0,0,0,0,3,"Hispanic",2,3,1,1995,88,3,3,3,1,2,1,2
1,2,0,0,0,1,0,0,0,1,0,2,2,3,3,3,3,4,2,2,1,2,4,2,4,4,1,1,1,0,1,0,0,0,0,6,"White",2,4,1,1979,88,5,2,2,1,4,1,4
1,2,0,0,0,0,0,0,0,0,1,0,2,6,5,5,3,4,1,4,5,1,1,4,4,2,1,1,1,0,1,1,0,0,0,1,"Other",1,6,22,1982,88,5,4,2,2,5,2,5
1,3,1,1,0,1,1,0,1,0,0,5,3,6,5,6,5,5,3,4,1,3,5,5,3,3,1,1,1,1,1,0,0,1,0,3,"White",2,5,26,1989,88,6,4,2,2,5,2,5
3,4,0,0,0,0,0,0,0,0,1,0,2,6,5,6,4,4,1,3,1,1,3,4,4,3,0,0,0,0,0,0,0,0,1,66,"White",1,2,3,1966,88,7,3,2,1,2,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,3,3,4,3,4,3,1,1,4,5,4,5,3,1,0,1,0,1,1,0,0,0,66,"Hispanic",1,3,11,1994,88,3,5,1,1,3,1,2
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,5,1,5,7,5,5,5,5,5,0,0,0,0,1,0,0,0,0,66,"White",2,2,5,1959,88,1,1,1,2,5,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,3,1,2,4,2,2,2,1,2,2,3,1,1,1,0,1,0,0,0,0,1,"White",1,5,18,1980,88,2,4,3,1,3,1,3
1,1,0,0,0,1,0,1,0,0,0,2,1,1,1,1,1,1,1,1,7,2,3,3,1,2,1,1,0,0,0,0,0,0,0,3,"White",1,2,11,1937,88,1,4,2,1,4,2,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,6,6,5,3,4,2,3,3,4,2,3,1,0,0,0,0,0,0,0,0,66,"White",2,6,17,1964,88,7,1,1,2,4,2,5
1,2,0,0,0,0,1,0,1,1,0,3,2,7,7,7,7,5,3,4,1,2,5,5,4,4,1,1,0,1,1,0,0,0,0,2,"White",1,7,21,1986,88,7,2,2,2,3,2,5
